Gender,Age,Connect_Date,L_O_S,Dropped_Calls,tariff,Handset,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Usage_Band,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,Tariff_OK,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,high Dropped calls,No Usage,target,id
F,17.0,08/05/98,29.6,0.0,CAT 200,ASAD170,332.0,1296.0,130.0,202.2,20.0,81.5,510.641749,34.560464,3.903614,1.555385,4.075,482.0,1579.7,3.277386,2090.341749,0.0,MedHigh,379.7,9.102045,34.560464,187.752988,337.752988,OK,0.161578,0.820409,0.127999,0.051592,0.323252,F,F,0,K187740
M,48.0,08/03/99,19.466667,1.0,CAT 100,S50,289.0,727.199999,22.0,158.7,1.0,5.4,179.868676,38.331785,2.516263,7.213636,5.4,312.0,891.299999,2.856731,1071.168675,0.001602564103,Med,291.299999,13.158869,38.331785,92.292388,197.292388,OK,0.184184,0.815887,0.178055,0.006059,0.201805,F,F,0,K287570
F,32.0,10/09/99,13.266667,1.0,CAT 100,WC95,188.0,642.0,86.0,174.600001,44.0,87.0,107.473884,36.750518,3.414894,2.030233,1.977273,318.0,903.600001,2.841509,1011.073885,0.001572327044,Med,303.600001,12.104914,36.750518,68.992683,173.992683,OK,0.172087,0.710491,0.193227,0.096282,0.11894,F,F,0,K346220
F,27.0,22/11/98,23.0,13.0,CAT 200,SOP20,29.0,799.2,17.0,75.900001,6.0,132.599999,74.653437,0.0,27.558621,4.464706,22.1,52.0,1007.7,19.378846,1082.353437,0.125,Med,-192.3,8.965466,0.0,22.396031,172.396031,OK,0.159279,0.793093,0.07532,0.131587,0.074083,T,F,1,K406720
F,49.0,20/02/96,56.533333,1.0,Play 100,BS110,27.0,60.599999,42.0,65.400001,4.0,12.0,9.902417,0.0,2.244444,1.557143,3.0,73.0,138.0,1.890411,147.902417,0.006849315068,Low,-462.0,13.782609,0.0,3.960967,63.900967,OK,0.432048,0.43913,0.473913,0.086957,0.071757,F,F,0,K243890
F,17.0,05/08/96,50.966667,1.0,Play 100,CAS30,12.0,66.0,5.0,54.0,0.0,0.0,47.769803,0.0,5.5,10.8,0.0,17.0,120.0,7.058824,167.769803,0.02941176471,Low,-480.0,16.0,0.0,19.107921,79.047921,OK,0.471169,0.55,0.45,0.0,0.398082,F,F,1,K213740
M,36.0,13/08/99,14.2,1.0,Play 300,ASAD90,228.0,595.200001,51.0,547.200001,17.0,64.799999,254.864835,0.0,2.610526,10.729412,3.811765,296.0,1207.200001,4.078378,1462.064836,0.001689189189,Med,-592.799999,13.33996,0.0,101.945934,179.885934,OK,0.123036,0.493042,0.45328,0.053678,0.211121,F,F,0,K160140
F,55.0,12/03/97,43.666667,2.0,CAT 200,S80,174.0,1422.6,12.0,133.8,1.0,8.5,230.115575,34.83094,8.175862,11.15,8.5,187.0,1564.9,8.368449,1795.015575,0.005347593583,MedHigh,364.9,9.545338,34.83094,103.865612,253.865612,OK,0.141428,0.909068,0.085501,0.005432,0.147048,F,F,1,K140710
F,29.0,21/12/96,46.366667,7.0,CAT 100,WC95,203.0,487.8,53.0,328.8,55.0,82.8,113.514401,31.208307,2.402956,6.203774,1.505455,311.0,899.4,2.891961,1012.914401,0.01125401929,Med,299.4,10.423616,31.208306,65.262626,170.262626,OK,0.168092,0.542362,0.365577,0.092061,0.126211,F,F,0,K340250
F,28.0,23/07/97,39.233333,2.0,CAT 200,ASAD170,424.0,1016.4,116.0,443.699999,35.0,77.0,460.044024,28.000287,2.39717,3.825,2.2,575.0,1537.099999,2.673217,1997.144023,0.001739130435,MedHigh,337.099999,8.306226,28.000288,166.013495,316.013495,OK,0.158233,0.661245,0.28866,0.050094,0.299293,F,F,0,K111290
F,17.0,05/08/99,14.466667,2.0,CAT 200,ASAD170,134.0,1075.2,142.0,377.700001,0.0,0.0,343.01514,22.217899,8.023881,2.659859,0.0,276.0,1452.900001,5.26413,1795.915141,0.003623188406,MedHigh,252.900001,8.700186,22.00277,124.907312,274.907312,OK,0.153074,0.740037,0.259963,0.0,0.23609,F,F,0,K190430
F,52.0,15/12/98,22.233333,0.0,CAT 50,BS110,70.0,258.0,35.0,60.299998,16.0,27.599999,26.712242,5.718591,3.685714,1.722857,1.725,121.0,345.899997,2.858678,372.612239,0.0,MedLow,45.899997,12.458803,5.71859,13.732263,97.132263,OK,0.260679,0.74588,0.174328,0.079792,0.077225,F,F,0,K332120
F,68.0,09/11/97,35.6,2.0,CAT 200,S50,38.0,1017.599999,23.0,368.400001,18.0,117.0,313.832526,25.407246,26.778947,16.017391,6.5,79.0,1503.0,19.025316,1816.832526,0.01265822785,MedHigh,303.0,8.38523,25.407245,119.557003,269.557003,OK,0.148366,0.677046,0.24511,0.077844,0.208804,F,F,0,K137840
F,35.0,09/06/99,16.366667,0.0,CAT 200,ASAD170,165.0,1164.6,10.0,209.100001,2.0,38.0,226.312535,19.317232,7.058182,20.91,19.0,177.0,1411.700001,7.975706,1638.012536,0.0,MedHigh,211.700001,9.124814,19.317231,87.210992,237.210992,OK,0.144816,0.824963,0.148119,0.026918,0.160312,F,F,0,K138000
F,16.0,08/05/99,17.433333,0.0,CAT 200,S50,212.0,1025.4,105.0,303.299999,30.0,48.6,380.631626,15.464994,4.836792,2.888571,1.62,347.0,1377.299999,3.969164,1757.931625,0.0,MedHigh,177.299999,8.722501,15.464993,129.654481,279.654481,OK,0.159082,0.7445,0.220213,0.035286,0.276361,F,F,0,K199340
M,44.0,14/03/98,31.433333,1.0,CAT 200,ASAD170,480.0,1248.599999,29.0,544.2,0.0,0.0,581.670809,54.291509,2.60125,18.765517,0.0,509.0,1792.799999,3.5222,2374.470808,0.0009823182711,MedHigh,592.799999,8.482262,50.282851,224.784094,374.784094,OK,0.157839,0.696452,0.303548,0.0,0.324448,F,F,0,K127700
M,21.0,18/03/98,31.3,8.0,CAT 200,ASAD170,191.0,811.2,117.0,627.0,27.0,63.0,239.844049,23.197938,4.24712,5.358974,2.333333,335.0,1501.2,4.481194,1741.044049,0.01194029851,MedHigh,301.2,7.701839,23.197938,95.151152,245.151152,OK,0.140807,0.540368,0.417666,0.041966,0.159768,F,F,0,K193090
M,26.0,25/09/96,49.266667,4.0,CAT 50,CAS30,54.0,236.4,64.0,111.6,41.0,103.5,56.297655,15.507358,4.377778,1.74375,2.52439,159.0,451.5,2.839623,507.797655,0.01257861635,MedLow,151.5,10.23588,15.507359,32.396655,115.796655,OK,0.228037,0.523588,0.247176,0.229236,0.12469,F,F,0,K374890
M,64.0,22/01/97,45.3,1.0,CAT 100,ASAD170,276.0,585.600001,136.0,216.899998,7.0,14.399999,193.492888,26.393615,2.121739,1.594853,2.057143,419.0,816.899998,1.949642,1010.392886,0.001193317422,Med,216.899998,12.168564,26.393615,84.441482,189.441482,OK,0.187493,0.716856,0.265516,0.017628,0.236862,F,F,0,K103040
F,37.0,10/07/98,27.5,1.0,Play 100,BS110,11.0,46.800001,160.0,383.100001,0.0,0.0,45.931474,0.0,4.254546,2.394375,0.0,171.0,429.900002,2.514035,475.831476,0.002923976608,MedLow,-170.099998,7.177251,0.0,18.37259,78.31259,OK,0.164581,0.108863,0.891137,0.0,0.106842,F,F,1,K229050
M,34.0,31/05/96,53.166667,1.0,CAT 200,CAS30,537.0,832.200001,50.0,147.0,34.0,77.0,99.137912,0.0,1.549721,2.94,2.264706,621.0,1056.200001,1.700805,1155.337913,0.0008051529791,Med,-143.799999,8.939595,0.0,29.741374,179.741374,OK,0.155575,0.787919,0.139178,0.072903,0.093863,F,F,1,K356540
M,14.0,06/01/99,21.5,3.0,CAT 200,S50,595.0,1005.6,370.0,600.0,23.0,73.8,123.958323,38.322884,1.690084,1.621622,3.208696,988.0,1679.4,1.699798,1803.358323,0.001518218623,MedHigh,479.4,7.993926,38.322883,75.51038,225.51038,OK,0.12505,0.598785,0.35727,0.043944,0.073811,F,F,0,K353690
F,23.0,15/08/97,38.466667,1.0,Play 100,BS210,12.0,57.6,190.0,366.9,4.0,19.2,105.202983,0.0,4.8,1.931053,4.8,206.0,443.7,2.153883,548.902983,0.002427184466,MedLow,-156.3,7.596349,0.0,42.081193,102.021193,OK,0.185864,0.129817,0.82691,0.043272,0.237104,F,F,0,K271810
M,13.0,22/10/99,11.866667,6.0,Play 300,S80,259.0,549.6,48.0,650.700001,13.0,30.6,137.142778,0.0,2.122008,13.55625,2.353846,320.0,1230.900001,3.846563,1368.042779,0.009375,Med,-569.099999,12.269559,0.0,54.857111,132.797111,OK,0.097071,0.446503,0.528638,0.02486,0.111417,F,F,0,K276830
M,19.0,31/03/99,18.7,2.0,CAT 200,S50,175.0,1069.8,185.0,345.0,3.0,9.6,198.682217,19.646816,6.113143,1.864865,3.2,363.0,1424.4,3.923967,1623.082217,0.002754820937,MedHigh,224.4,8.755265,19.646816,79.251481,229.251481,OK,0.141245,0.751053,0.242207,0.00674,0.139485,F,F,0,K188120
M,18.0,04/01/97,45.9,0.0,Play 300,BS210,152.0,246.0,77.0,490.8,41.0,76.5,155.380088,0.0,1.618421,6.374026,1.865854,270.0,813.3,3.012222,968.680088,0.0,Med,-986.7,8.956842,0.0,62.152035,140.092035,OK,0.144622,0.302471,0.603467,0.094061,0.191049,F,F,0,K273680
F,35.0,11/05/98,29.5,0.0,Play 300,ASAD170,167.0,375.0,109.0,394.2,2.0,43.0,221.12351,0.0,2.245509,3.616514,21.5,278.0,812.2,2.921583,1033.32351,0.0,Med,-987.8,12.619306,0.0,88.449404,166.389404,OK,0.161024,0.461709,0.485348,0.052943,0.272253,F,F,0,K157730
F,40.0,01/11/96,48.033333,2.0,CAT 50,BS110,14.0,306.6,0.0,0.0,0.0,0.0,94.394087,10.721595,21.9,0.0,0.0,14.0,306.6,21.9,400.994087,0.07142857143,MedLow,6.6,15.0,0.99,29.308226,112.708226,OK,0.281072,1.0,0.0,0.0,0.307874,F,F,0,K247730
F,28.0,03/09/99,13.5,0.0,CAT 100,S50,212.0,733.2,14.0,65.099999,0.0,0.0,202.186942,31.269744,3.458491,4.65,0.0,226.0,798.299999,3.532301,1000.486941,0.0,Med,198.299999,14.184517,28.127897,88.78398,193.78398,OK,0.19369,0.918452,0.081548,0.0,0.253272,F,F,0,K107820
M,16.0,04/01/98,33.733333,9.0,CAT 200,BS110,560.0,1027.800001,72.0,162.0,42.0,85.5,101.555011,6.799319,1.835357,2.25,2.035714,674.0,1275.300001,1.892137,1376.855012,0.006676557864,MedHigh,75.300001,9.02964,6.799319,37.265822,187.265822,OK,0.13601,0.805928,0.127029,0.067043,0.079632,F,F,0,K353040
F,15.0,03/12/97,34.8,0.0,CAT 50,WC95,64.0,177.0,15.0,33.6,11.0,76.200001,57.328783,0.0,2.765625,2.24,6.927273,90.0,286.800001,3.186667,344.128784,0.0,MedLow,-13.199999,11.171548,0.0,17.198635,100.598635,OK,0.292328,0.617155,0.117155,0.26569,0.199891,F,F,0,K373540
M,48.0,26/04/96,54.333333,2.0,CAT 200,S50,1322.0,2316.0,4.0,44.1,5.0,28.5,104.57088,117.053664,1.751891,11.025,5.7,1331.0,2388.6,1.794591,2493.17088,0.0007513148009,High,1188.6,9.848028,117.053662,148.424926,298.424926,OK,0.119697,0.969606,0.018463,0.011932,0.043779,F,F,0,K305790
F,28.0,16/02/98,32.3,0.0,Play 300,WC95,276.0,599.4,131.0,535.5,47.0,93.0,89.161212,0.0,2.171739,4.087786,1.978723,454.0,1227.9,2.704626,1317.061212,0.0,Med,-572.1,13.227462,0.0,35.664485,113.604485,OK,0.086256,0.488151,0.43611,0.075739,0.072613,F,F,0,K390150
M,44.0,02/10/99,12.533333,10.0,CAT 50,S50,143.0,269.4,10.0,33.9,8.0,17.0,63.299401,2.722407,1.883916,3.39,2.125,161.0,320.3,1.989441,383.599401,0.03105590062,MedLow,20.3,13.410865,2.722406,21.712226,105.112226,OK,0.274016,0.841086,0.105838,0.053075,0.197625,F,F,0,K331350
F,29.0,23/05/97,41.266667,0.0,CAT 200,S50,306.0,1252.2,16.0,420.3,1.0,41.0,535.203753,44.437902,4.092157,26.26875,41.0,323.0,1713.5,5.304954,2248.703753,0.0,MedHigh,513.5,8.653925,44.437903,204.999029,354.999029,OK,0.157868,0.730785,0.245287,0.023928,0.312345,F,F,0,K138090
F,58.0,21/03/98,31.2,1.0,Play 300,BS210,106.0,319.2,109.0,393.3,25.0,156.0,150.164181,0.0,3.011321,3.608257,6.24,240.0,868.5,3.61875,1018.664181,0.002083333333,Med,-931.5,10.453195,0.0,60.065672,138.005672,OK,0.135477,0.36753,0.45285,0.17962,0.172901,F,F,0,K277820
F,37.0,20/01/98,33.2,2.0,CAT 200,BS110,495.0,868.2,92.0,466.2,14.0,75.0,108.614169,16.919592,1.753939,5.067391,5.357143,601.0,1409.4,2.345092,1518.014169,0.001663893511,MedHigh,209.4,8.080034,16.919591,49.503842,199.503842,OK,0.131424,0.616007,0.330779,0.053214,0.077064,F,F,0,K354760
F,26.0,23/02/97,44.233333,2.0,Play 100,WC95,70.0,286.8,142.0,357.300001,5.0,44.0,67.428214,11.749014,4.097143,2.516197,8.8,217.0,688.100001,3.170968,755.528215,0.004608294931,Med,88.100001,13.335998,11.749014,38.7203,98.6603,OK,0.130585,0.4168,0.519256,0.063944,0.097992,F,F,0,K383590
F,30.0,17/11/98,23.166667,2.0,Play 100,WC95,29.0,214.200001,145.0,486.9,8.0,14.400001,74.025983,12.690471,7.386207,3.357931,1.8,182.0,715.500002,3.931319,789.525985,0.005494505495,Med,115.500002,10.987421,12.690472,42.300865,102.240865,OK,0.129497,0.299371,0.680503,0.020126,0.10346,F,F,0,K383710
F,68.0,28/07/98,26.9,2.0,Play 300,S80,186.0,477.599999,367.0,650.400001,35.0,58.0,170.935197,0.0,2.567742,1.772207,1.657143,588.0,1186.0,2.017007,1356.935197,0.001700680272,Med,-614.0,11.262057,0.0,68.374079,146.314079,OK,0.107827,0.402698,0.548398,0.048904,0.144127,F,F,0,K273080
F,22.0,23/09/98,25.0,1.0,CAT 200,BS110,79.0,1085.400001,434.0,667.499999,1.0,2.4,10.111701,44.93365,13.739241,1.538018,2.4,514.0,1755.3,3.414981,1765.411701,0.0009727626459,MedHigh,555.3,8.091779,44.93365,47.96716,197.96716,OK,0.112137,0.618356,0.380277,0.001367,0.005761,F,F,0,K324270
F,33.0,14/02/99,20.2,10.0,CAT 200,ASAD170,361.0,1050.0,16.0,753.0,5.0,12.600001,187.0568,48.580727,2.908587,47.0625,2.52,382.0,1815.600001,4.75288,2002.656801,0.01308900524,MedHigh,615.600001,7.891606,48.580727,104.697767,254.697767,OK,0.12718,0.578321,0.414739,0.00694,0.103028,F,F,0,K152820
F,54.0,05/01/96,58.066667,1.0,CAT 50,BS110,53.0,132.600001,3.0,65.4,4.0,54.0,60.33897,0.0,2.501887,21.8,13.5,60.0,252.000001,4.2,312.338971,0.008333333333,MedLow,-47.999999,10.261905,0.0,18.101691,101.501691,OK,0.324973,0.52619,0.259524,0.214286,0.23944,F,F,0,K373990
M,18.0,14/12/96,46.6,2.0,Play 300,ASAD170,6.0,138.0,9.0,606.9,47.0,81.599999,202.084307,0.0,23.0,67.433333,1.73617,62.0,826.499999,13.330645,1028.584306,0.01612903226,Med,-973.500001,5.84029,0.0,80.833723,158.773723,OK,0.154361,0.166969,0.734301,0.09873,0.244506,F,F,0,K209970
F,32.0,19/10/98,24.133333,11.0,Play 300,S50,568.0,889.800001,192.0,793.199999,53.0,97.199999,446.546864,0.0,1.566549,4.13125,1.833962,813.0,1780.199999,2.189668,2226.746863,0.006765067651,MedHigh,-19.800001,13.496124,0.0,178.618746,256.558746,OK,0.115217,0.499831,0.445568,0.054601,0.250841,F,F,0,K159830
M,37.0,04/03/99,19.6,6.0,CAT 50,BS110,28.0,249.6,6.0,84.299999,31.0,115.199999,44.564476,15.741653,8.914286,14.05,3.716129,65.0,449.099998,6.909231,493.664474,0.04615384615,MedLow,149.099998,10.557782,15.741653,29.110996,112.510996,OK,0.22791,0.555778,0.187709,0.256513,0.099231,F,F,0,K375640
F,24.0,15/03/99,19.233333,7.0,Play 300,ASAD170,321.0,635.400001,309.0,538.799999,93.0,155.400001,310.165202,0.0,1.979439,1.743689,1.670968,723.0,1329.600001,1.839004,1639.765203,0.004840940526,MedHigh,-470.399999,12.991426,0.0,124.066081,202.006081,OK,0.123192,0.477888,0.405235,0.116877,0.233277,F,F,0,K205380
M,44.0,24/01/96,57.433333,1.0,CAT 200,ASAD170,128.0,1558.200001,372.0,641.399999,9.0,41.399999,701.387793,88.241123,12.173438,1.724194,4.6,509.0,2240.999999,4.40275,2942.387792,0.0009823182711,High,1040.999999,8.476573,88.241124,298.657462,448.657462,OK,0.152481,0.695315,0.286212,0.018474,0.31298,F,F,0,K146190
M,34.0,16/02/97,44.466667,1.0,CAT 200,S50,13.0,1144.199999,40.0,219.9,30.0,49.5,363.757283,19.324636,88.015385,5.4975,1.65,83.0,1413.599999,17.031325,1777.357282,0.006024096386,MedHigh,213.599999,9.047114,19.324635,128.45182,278.45182,OK,0.156666,0.809423,0.15556,0.035017,0.257327,F,F,0,K154160
F,58.0,11/03/96,55.866667,6.0,CAT 200,ASAD170,365.0,914.400001,106.0,569.400001,1.0,14.0,315.929888,23.980277,2.505205,5.371698,14.0,472.0,1497.800002,3.173305,1813.72989,0.006355932203,MedHigh,297.800002,8.052477,23.980277,118.759243,268.759243,OK,0.14818,0.610495,0.380158,0.009347,0.210929,F,F,0,K129120
F,39.0,04/03/98,31.766667,12.0,CAT 100,S50,99.0,487.8,5.0,194.1,0.0,0.0,103.23023,12.790433,4.927273,38.82,0.0,104.0,681.9,6.556731,785.13023,0.05769230769,Med,81.9,12.153542,9.953751,40.92282,145.92282,OK,0.185858,0.715354,0.284646,0.0,0.151386,T,F,1,K400480
M,54.0,27/01/99,20.8,0.0,CAT 200,ASAD170,239.0,1255.2,12.0,135.900001,61.0,105.6,431.100458,27.276298,5.251883,11.325,1.731148,312.0,1496.700001,4.797115,1927.800459,0.0,MedHigh,296.700001,9.193225,27.276299,156.606436,306.606436,OK,0.159045,0.838645,0.0908,0.070555,0.288034,F,F,0,K135660
M,53.0,15/09/96,49.6,0.0,Play 100,S80,52.0,229.199999,142.0,292.800001,11.0,27.0,45.979528,0.0,4.407692,2.061972,2.454545,205.0,549.0,2.678049,594.979528,0.0,Med,-51.0,13.349727,0.0,18.391811,78.331811,OK,0.131655,0.417486,0.533333,0.04918,0.083751,F,F,0,K386080
F,40.0,23/11/98,22.966667,2.0,CAT 200,S80,47.0,942.0,210.0,372.599999,0.0,0.0,375.298096,11.227116,20.042553,1.774286,0.0,257.0,1314.599999,5.115175,1689.898095,0.003891050584,MedHigh,114.599999,8.582839,9.835933,122.425362,272.425362,OK,0.161208,0.716568,0.283432,0.0,0.285485,F,F,0,K150620
M,39.0,25/05/98,29.033333,2.0,CAT 200,BS110,1213.0,1883.4,48.0,382.199999,53.0,86.4,19.044566,103.724083,1.552679,7.9625,1.630189,1314.0,2351.999999,1.789954,2371.044565,0.0007610350076,High,1151.999999,9.003827,103.724082,109.437451,259.437451,OK,0.109419,0.800765,0.1625,0.036735,0.008097,F,F,0,K356950
F,36.0,16/05/97,41.5,1.0,CAT 200,ASAD170,1.0,1175.4,97.0,238.800001,0.0,0.0,449.148773,19.983171,1175.4,2.461856,0.0,98.0,1414.200001,14.430612,1863.348774,0.005102040816,MedHigh,214.200001,9.155706,19.611523,154.356155,304.356155,OK,0.163338,0.831141,0.168859,0.0,0.317599,F,F,0,K155400
F,43.0,28/09/98,24.833333,2.0,Play 100,BS210,9.0,106.8,99.0,394.499999,6.0,30.0,108.727736,0.0,11.866667,3.984848,5.0,114.0,531.299999,4.660526,640.027735,0.008771929825,Med,-68.700001,9.020328,0.0,43.491094,103.431094,OK,0.161604,0.201016,0.742518,0.056465,0.204645,F,F,0,K272000
M,49.0,09/03/97,43.766667,5.0,Play 100,S80,0.0,0.0,187.0,367.5,36.0,124.200001,98.873804,2.72195,0.0,1.965241,3.45,223.0,491.700001,2.204933,590.573805,0.01121076233,MedLow,-108.299999,5.0,0.0,39.549522,99.489522,OK,0.168462,0.0,0.747407,0.252593,0.201086,F,F,0,K380570
M,24.0,10/03/99,19.4,0.0,CAT 200,ASAD90,660.0,1100.4,120.0,217.5,20.0,45.0,422.881663,14.721239,1.667273,1.8125,2.25,800.0,1362.9,1.703625,1785.781663,0.0,MedHigh,162.9,9.03698,14.72124,141.585739,291.585739,OK,0.163282,0.807396,0.159586,0.033018,0.310281,F,F,1,K181930
F,40.0,13/06/97,40.566667,2.0,CAT 100,WC95,99.0,463.800001,19.0,37.199999,2.0,11.0,24.353688,0.0,4.684848,1.957895,5.5,120.0,512.0,4.266667,536.353688,0.008333333333,Med,-88.0,14.058594,0.0,7.306106,112.306106,OK,0.209388,0.905859,0.072656,0.021484,0.047566,F,F,0,K298480
F,23.0,08/03/96,55.966667,10.0,Play 100,WC95,71.0,297.0,45.0,355.8,3.0,66.6,45.564735,15.828716,4.183099,7.906667,22.2,119.0,719.4,6.045378,764.964735,0.04201680672,Med,119.4,13.256881,15.828716,34.05461,93.99461,OK,0.122874,0.412844,0.494579,0.092577,0.063337,F,F,0,K383660
M,17.0,14/02/99,20.2,2.0,CAT 200,S50,390.0,1039.8,28.0,147.0,20.0,46.2,11.238008,3.041459,2.666154,5.25,2.31,438.0,1233.0,2.815068,1244.238008,0.002283105023,Med,33.0,9.216545,3.04146,6.412862,156.412862,OK,0.12571,0.843309,0.119221,0.03747,0.009114,F,F,0,K313760
M,34.0,18/04/97,42.433333,0.0,Play 300,S50,7.0,147.0,445.0,770.100001,59.0,98.4,308.503491,0.0,21.0,1.730562,1.667797,511.0,1015.500001,1.98728,1324.003492,0.0,Med,-784.499999,5.329394,0.0,123.401396,201.341396,OK,0.15207,0.144756,0.758346,0.096898,0.303795,F,F,0,K164830
M,36.0,13/02/98,32.4,9.0,CAT 50,S50,29.0,345.600001,26.0,51.3,6.0,18.600001,41.648739,15.381931,11.917241,1.973077,3.1,61.0,415.500002,6.811475,457.148741,0.0737704918,MedLow,115.500002,13.31769,15.381932,27.876553,111.276553,OK,0.243414,0.831769,0.123466,0.044765,0.100238,F,F,0,K334820
F,42.0,12/09/99,13.2,3.0,CAT 200,S50,406.0,931.200001,10.0,57.299999,17.0,40.799999,75.517706,0.0,2.293596,5.73,2.4,433.0,1029.299999,2.377136,1104.817705,0.003464203233,Med,-170.700001,9.523463,0.0,22.655312,172.655312,OK,0.156275,0.904693,0.055669,0.039639,0.073368,F,F,1,K235940
F,23.0,26/11/99,10.7,1.0,CAT 100,BS110,261.0,610.8,212.0,333.600001,10.0,51.0,22.004373,44.032639,2.34023,1.573585,5.1,483.0,995.400001,2.06087,1017.404374,0.001035196687,Med,395.400001,11.136227,44.03264,50.633952,155.633952,OK,0.152972,0.613623,0.335142,0.051236,0.022106,F,F,0,K339730
M,21.0,09/10/99,12.3,0.0,CAT 100,S50,371.0,644.4,23.0,42.9,15.0,27.0,129.207708,16.026483,1.736927,1.865217,1.8,409.0,714.3,1.746455,843.507708,0.0,Med,114.3,14.02142,16.026483,54.788795,159.788795,OK,0.189434,0.902142,0.060059,0.037799,0.180887,F,F,0,K281720
F,45.0,15/05/97,41.533333,1.0,Play 300,WC95,25.0,466.800001,124.0,622.5,0.0,0.0,11.467966,0.0,18.672,5.020161,0.0,149.0,1089.300001,7.310738,1100.767967,0.003355704698,Med,-710.699999,11.856238,0.0,4.587186,82.527186,OK,0.074972,0.428532,0.571468,0.0,0.010528,F,F,0,K394070
M,52.0,03/09/98,25.666667,2.0,CAT 100,S50,252.0,386.399999,22.0,196.800001,3.0,38.4,149.161655,2.422702,1.533333,8.945455,12.8,277.0,621.6,2.244043,770.761655,0.003610108303,Med,21.6,11.216216,2.422703,47.171199,152.171199,OK,0.19743,0.621622,0.316602,0.061776,0.239964,F,F,0,K292000
M,30.0,26/02/99,19.8,1.0,CAT 200,S80,448.0,2136.6,11.0,51.299999,32.0,74.4,203.436953,103.278774,4.769196,4.663636,2.325,491.0,2262.299999,4.607536,2465.736952,0.001018329939,High,1062.299999,9.722185,103.278775,164.309861,314.309861,OK,0.127471,0.944437,0.022676,0.032887,0.089925,F,F,0,K148820
M,20.0,23/03/97,43.3,2.0,CAT 200,S50,301.0,747.0,51.0,144.3,25.0,132.0,62.628133,0.0,2.481728,2.829412,5.28,377.0,1023.3,2.714324,1085.928133,0.002652519894,Med,-176.7,8.649956,0.0,18.78844,168.78844,OK,0.155432,0.729991,0.141014,0.128994,0.061202,F,F,0,K358890
F,33.0,09/08/97,38.666667,7.0,Play 100,WC95,191.0,350.400001,152.0,297.3,27.0,68.5,42.938601,17.180143,1.834555,1.955921,2.537037,370.0,716.200001,1.935676,759.138602,0.009459459459,Med,116.200001,14.784976,17.180143,34.355583,94.295583,OK,0.124214,0.489249,0.415108,0.095644,0.059953,F,F,0,K380260
M,35.0,22/09/97,37.2,1.0,CAT 100,S50,6.0,382.8,131.0,210.3,0.0,0.0,100.490803,0.0,63.8,1.605344,0.0,137.0,593.1,4.329197,693.590803,0.003649635036,Med,-6.9,11.454224,0.0,30.147241,135.147241,OK,0.194852,0.645422,0.354578,0.0,0.169433,F,F,0,K302970
M,29.0,14/02/98,32.366667,11.0,CAT 50,BS110,85.0,326.4,5.0,77.699999,13.0,27.6,17.095163,16.542583,3.84,15.54,2.123077,103.0,431.699999,4.191262,448.795162,0.05339805825,MedLow,131.699999,12.560806,16.542582,21.67113,105.07113,OK,0.234118,0.756081,0.179986,0.063933,0.0396,F,F,0,K335870
M,50.0,02/01/99,21.633333,0.0,CAT 100,BS110,59.0,478.2,8.0,54.900001,37.0,82.500002,76.046353,1.991812,8.105085,6.8625,2.22973,104.0,615.600003,5.919231,691.646356,0.0,Med,15.600003,12.768031,1.991813,24.805719,129.805719,OK,0.187676,0.776803,0.089181,0.134016,0.123532,F,F,0,K346840
F,17.0,19/11/96,47.433333,0.0,CAT 200,WC95,221.0,810.0,40.0,417.3,8.0,28.5,35.500965,4.58957,3.665158,10.4325,3.5625,269.0,1255.8,4.668401,1291.300965,0.0,Med,55.8,8.225036,4.58957,15.239859,165.239859,OK,0.127964,0.645007,0.332298,0.022695,0.02827,F,F,0,K321820
M,29.0,03/12/97,34.8,0.0,CAT 100,S80,417.0,879.599999,11.0,81.9,22.0,37.0,158.734141,55.029718,2.109353,7.445455,1.681818,450.0,998.499999,2.218889,1157.23414,0.0,Med,398.499999,13.809214,55.029717,102.649959,207.649959,High CAT 100,0.179436,0.880921,0.082023,0.037056,0.158973,F,F,1,K253850
M,18.0,11/01/96,57.866667,2.0,CAT 100,S50,398.0,642.6,139.0,216.299999,8.0,25.8,157.260057,34.914125,1.614573,1.556115,3.225,545.0,884.699999,1.623303,1041.960056,0.001834862385,Med,284.699999,12.263479,34.914125,82.092142,187.092142,OK,0.179558,0.726348,0.24449,0.029162,0.177755,F,F,0,K283220
M,24.0,27/03/97,43.166667,1.0,CAT 50,S50,39.0,340.2,30.0,48.0,2.0,7.8,129.028774,13.047272,8.723077,1.6,3.9,71.0,396.0,5.577465,525.028774,0.007042253521,MedLow,96.0,13.590909,13.047273,51.755905,135.155905,OK,0.257426,0.859091,0.121212,0.019697,0.32583,F,F,0,K332840
